classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
tone_misreading,367,The Country of the Pointed Firs,"Jewett, Sarah Orne","There were speeches by the ministers; and there proved to be a historian among the Bowdens, who gave some fine anecdotes of the family history; and then appeared a poetess, whom Mrs. Todd regarded with wistful compassion and indulgence, and when the long faded garland of verses came to an appealing end, she turned to me with words of praise.

“Sounded pretty,” said the generous listener. “Yes, I thought she did very well. We went to school together, an' Mary Anna had a very hard time; trouble was, her mother thought she'd given birth to a genius, an' Mary Anna's come to believe it herself. There, I don't know what we should have done without her; there ain't nobody else that can write poetry between here and 'way up towards Rockland; it adds a great deal at such a time. When she speaks o' those that are gone, she feels it all, and so does everybody else, but she harps too much. I'd laid half of that away for next time, if I was Mary Anna. There comes mother to speak to her, an' old Mr. Gilbreath's sister; now she'll be heartened right up. Mother'll say just the right thing.”

The leave-takings were as affecting as the meetings of these old friends had been. There were enough young persons at the reunion, but it is the old who really value such opportunities; as for the young, it is the habit of every day to meet their comrades,--the time of separation has not come. To see the joy with which these elder kinsfolk and acquaintances had looked in one another's faces, and the lingering touch of their friendly hands; to see these affectionate meetings and then the reluctant partings, gave one a new idea of the isolation in which it was possible to live in that after all thinly settled region. They did not expect to see one another again very soon; the steady, hard work on the farms, the difficulty of getting from place to place, especially in winter when boats were laid up, gave double value to any occasion which could bring a large number of families together. Even funerals in this country of the pointed firs were not without their social advantages and satisfactions. I heard the words “next summer” repeated many times, though summer was still ours and all the leaves were green.

The boats began to put out from shore, and the wagons to drive away. Mrs. Blackett took me into the old house when we came back from the grove: it was her father's birthplace and early home, and she had spent much of her own childhood there with her grandmother. She spoke of those days as if they had but lately passed; in fact, I could imagine that the house looked almost exactly the same to her. I could see the brown rafters of the unfinished roof as I looked up the steep staircase, though the best room was as handsome with its good wainscoting and touch of ornament on the cornice as any old room of its day in a town.",518,4,false,"Q2 dominance failure: The passage does not have a single, dominant author tone signal. Instead, it distributes across multiple competing tones — affectionate-nostalgic toward the reunion and the elderly, gently amused and sympathetic toward Mary Anna the poetess, wistful-observational about rural isolation — none of which dominates as the primary cognitive work. The passage is primarily descriptive and scene-painting, with tone as a secondary, diffuse feature beneath character observation and social description. Q5 also fails: the competing tone signals make it impossible to construct a clean discrimination item. 5c fails because no single dominant tone term can be named without plausible equivalence to two or three others. 5a fails because the evidence elements point in multiple tonal directions, preventing a clean 'best evidence for X tone' question. 5d fails because there is no identifiable craft pivot — the register is consistently observational throughout.",,,,,,v3,rejected_by_filter
tone_misreading,367,The Country of the Pointed Firs,"Jewett, Sarah Orne","The leave-takings were as affecting as the meetings of these old friends had been. There were enough young persons at the reunion, but it is the old who really value such opportunities; as for the young, it is the habit of every day to meet their comrades,--the time of separation has not come. To see the joy with which these elder kinsfolk and acquaintances had looked in one another's faces, and the lingering touch of their friendly hands; to see these affectionate meetings and then the reluctant partings, gave one a new idea of the isolation in which it was possible to live in that after all thinly settled region. They did not expect to see one another again very soon; the steady, hard work on the farms, the difficulty of getting from place to place, especially in winter when boats were laid up, gave double value to any occasion which could bring a large number of families together. Even funerals in this country of the pointed firs were not without their social advantages and satisfactions. I heard the words “next summer” repeated many times, though summer was still ours and all the leaves were green.

The boats began to put out from shore, and the wagons to drive away. Mrs. Blackett took me into the old house when we came back from the grove: it was her father's birthplace and early home, and she had spent much of her own childhood there with her grandmother. She spoke of those days as if they had but lately passed; in fact, I could imagine that the house looked almost exactly the same to her. I could see the brown rafters of the unfinished roof as I looked up the steep staircase, though the best room was as handsome with its good wainscoting and touch of ornament on the cornice as any old room of its day in a town.

Some of the guests who came from a distance were still sitting in the best room when we went in to take leave of the master and mistress of the house. We all said eagerly what a pleasant day it had been, and how swiftly the time had passed. Perhaps it is the great national anniversaries which our country has lately kept, and the soldiers' meetings that take place everywhere, which have made reunions of every sort the fashion. This one, at least, had been very interesting. I fancied that old feuds had been overlooked, and the old saying that blood is thicker than water had again proved itself true, though from the variety of names one argued a certain adulteration of the Bowden traits and belongings. Clannishness is an instinct of the heart,--it is more than a birthright, or a custom; and lesser rights were forgotten in the claim to a common inheritance.

We were among the very last to return to our proper lives and lodgings. I came near to feeling like a true Bowden, and parted from certain new friends as if they were old friends; we were rich with the treasure of a new remembrance.",517,4,false,"Q2 dominance failure: the author's tone (wistful, affectionate, nostalgic) is present but subordinate to descriptive narration of events and character emotion. The passage is primarily a scene-level account of leave-takings and reunion, with the narrator's attitude embedded in word choices that are gentle but not sharply distinguishable from the mood or character emotion. The tone signal does not dominate — it blends too evenly with atmospheric description and plot action for a student to be asked to isolate 'author's attitude toward the subject' as a discrete cognitive task separate from 'what the narrator is feeling' or 'what the scene describes.'",,,,,,v3,rejected_by_filter
tone_misreading,367,The Country of the Pointed Firs,"Jewett, Sarah Orne","The boats began to put out from shore, and the wagons to drive away. Mrs. Blackett took me into the old house when we came back from the grove: it was her father's birthplace and early home, and she had spent much of her own childhood there with her grandmother. She spoke of those days as if they had but lately passed; in fact, I could imagine that the house looked almost exactly the same to her. I could see the brown rafters of the unfinished roof as I looked up the steep staircase, though the best room was as handsome with its good wainscoting and touch of ornament on the cornice as any old room of its day in a town.

Some of the guests who came from a distance were still sitting in the best room when we went in to take leave of the master and mistress of the house. We all said eagerly what a pleasant day it had been, and how swiftly the time had passed. Perhaps it is the great national anniversaries which our country has lately kept, and the soldiers' meetings that take place everywhere, which have made reunions of every sort the fashion. This one, at least, had been very interesting. I fancied that old feuds had been overlooked, and the old saying that blood is thicker than water had again proved itself true, though from the variety of names one argued a certain adulteration of the Bowden traits and belongings. Clannishness is an instinct of the heart,--it is more than a birthright, or a custom; and lesser rights were forgotten in the claim to a common inheritance.

We were among the very last to return to our proper lives and lodgings. I came near to feeling like a true Bowden, and parted from certain new friends as if they were old friends; we were rich with the treasure of a new remembrance.

At last we were in the high wagon again; the old white horse had been well fed in the Bowden barn, and we drove away and soon began to climb the long hill toward the wooded ridge. The road was new to me, as roads always are, going back. Most of our companions had been full of anxious thoughts of home,--of the cows, or of young children likely to fall into disaster,--but we had no reasons for haste, and drove slowly along, talking and resting by the way. Mrs. Todd said once that she really hoped her front door had been shut on account of the dust blowing in, but added that nothing made any weight on her mind except not to forget to turn a few late mullein leaves that were drying on a newspaper in the little loft. Mrs. Blackett and I gave our word of honor that we would remind her of this heavy responsibility. The way seemed short, we had so much to talk about. We climbed hills where we could see the great bay and the islands, and then went down into shady valleys where the air began to feel like evening, cool and camp with a fragrance of wet ferns. Mrs. Todd alighted once or twice, refusing all assistance in securing some boughs of a rare shrub which she valued for its bark, though she proved incommunicative as to her reasons. We passed the house where we had been so kindly entertained with doughnuts earlier in the day, and found it closed and deserted, which was a disappointment.",585,4,false,"Q2 dominance failure: The passage does not present a dominant, discriminable author's tone separate from description and character feeling. The narrator's voice is warmly nostalgic and affectionate, but this tone is diffused across descriptive travel detail, character observation, and scene-setting. There is no irony, no tension between surface and implied meaning, and no pointable craft move where the author's attitude toward the subject separates meaningfully from the ambient warmth of the scene. The dominant cognitive work is atmospheric/descriptive rather than tone-reading as a distinct skill. A student would struggle to distinguish 'the author's attitude' from 'the mood the passage creates' — which is precisely the distinction the skill definition requires. Q5 also fails: the passage lacks the evidence density needed for discrimination items. The tone signal is uniform and affectionate throughout; there are no contrasting or neutral elements that stand apart from target-supporting ones at different signal levels, making distractor construction unreliable.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","But, for myself, during the whole of my Custom-House experience, moonlight and sunshine, and the glow of firelight, were just alike in my regard; and neither of them was of one whit more avail than the twinkle of a tallow-candle. An entire class of susceptibilities, and a gift connected with them,—of no great richness or value, but the best I had,—was gone from me.",64,1,false,"Q5 fail: insufficient evidence density for item construction. The passage contains only 2-3 discrete pointable elements total, and the dominant signal (wistful/mournful tone toward lost creative sensitivity) is genuine but the passage is too compressed to generate the 3-4 discrete target-supporting vs. non-supporting elements required for 5a, the density required for 5b, the clean discriminable concept with 3 tempting distractors for 5c (wistful vs. bitter vs. nostalgic are all plausible with similar weight, making dominant concept ambiguous), and no identifiable structural craft pivot for 5d.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","In short, unpleasant as was my predicament, at best, I saw much reason to congratulate myself that I was on the losing side, rather than the triumphant one. If, heretofore, I had been none of the warmest of partisans, I began now, at this season of peril and adversity, to be pretty acutely sensible with which party my predilections lay; nor was it without something like regret and shame, that, according to a reasonable calculation of chances, I saw my own prospect of retaining office to be better than those of my Democratic brethren. But who can see an inch into futurity, beyond his nose? My own head was the first that fell!",113,1,false,"Q3 schema-gated: The ironic, wry self-deprecating tone — the core target signal — depends on understanding a specific political removal from office ('losing side,' 'Democratic brethren,' 'retaining office,' 'my own head was the first that fell'). The passage references a partisan political spoils-system context that a Title I 9th grader cannot decode from words on the page alone. 'The triumphant one,' 'losing side,' and 'Democratic brethren' require knowing the political-patronage system of the era to understand why the narrator would ironically prefer the losing side — the joke collapses without that schema. The punchline ('My own head was the first that fell!') reads as potentially literal without knowing it refers to losing a political appointment. Q4 also fails: dense archaic syntax ('heretofore,' 'predilections,' 'acutely sensible with which party,' 'season of peril and adversity') combined with the schema dependency creates compounding cognitive overload for a Title I 9th grader. Q5 fails because the ironic tone signal is schema-gated, leaving fewer than 2 cleanly pointable supporting elements accessible without external knowledge.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Meanwhile the press had taken up my affair, and kept me, for a week or two, careering through the public prints, in my decapitated state, like Irving’s Headless Horseman; ghastly and grim, and longing to be buried, as a politically dead man ought. So much for my figurative self. The real human being, all this time, with his head safely on his shoulders, had brought himself to the comfortable conclusion that everything was for the best; and, making an investment in ink, paper, and steel-pens, had opened his long-disused writing-desk, and was again a literary man.",96,1,false,"Q3 schema-gated: The passage's ironic/amused tone depends critically on the allusion to 'Irving's Headless Horseman,' which is a named literary allusion not explained within the passage. Without knowing Washington Irving's 'The Legend of Sleepy Hollow,' the central comic image — the narrator likening his political dismissal to a decapitated specter — loses its ironic charge. The passage does not contextualize the allusion; it assumes the reader already carries it. Additionally, the political firing backstory (being 'decapitated' from a government post) is not explained in the passage; a student must know the Scarlet Letter's Custom House frame narrative to understand 'politically dead man' as ironic self-deprecation rather than literal threat. Without both schemas, the tonal mechanism is partially blocked.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","A throng of bearded men, in sad-colored garments, and gray, steeple-crowned hats, intermixed with women, some wearing hoods and others bareheaded, was assembled in front of a wooden edifice, the door of which was heavily timbered with oak, and studded with iron spikes.",43,1,false,"Q2/Q3: The passage is almost purely descriptive/scene-setting. Any tone signal (e.g., critical or disapproving toward Puritan austerity) is subordinate to atmospheric description and requires schema-gated knowledge — specifically, the cultural/historical significance of Puritan dress codes ('sad-colored garments,' 'steeple-crowned hats') and the iron-spiked prison door as a symbol of oppressive institutional authority. A Title I 9th grader reading without prior knowledge of Puritanism cannot reliably decode authorial attitude from 'sad-colored garments' or 'steeple-crowned hats' as ironic or critical signals; those words require period-specific social knowledge about Puritan sumptuary values to function as tone markers. Without that schema, the passage reads as neutral physical description. The tone signal is schema-gated, not self-contained.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","This rose-bush, by a strange chance, has been kept alive in history; but whether it had merely survived out of the stern old wilderness, so long after the fall of the gigantic pines and oaks that originally overshadowed it,—or whether, as there is fair authority for believing, it had sprung up under the footsteps of the sainted Ann Hutchinson, as she entered the prison-door,—we shall not take upon us to determine. Finding it so directly on the threshold of our narrative, which is now about to issue from that inauspicious portal, we could hardly do otherwise than pluck one of its flowers, and present it to the reader. It may serve, let us hope, to symbolize some sweet moral blossom, that may be found along the track, or relieve the darkening close of a tale of human frailty and sorrow.",140,1,false,"Q2 and Q3 compound failure: the dominant cognitive work in this passage is symbolic/figurative — the rose-bush as emblem of beauty amid darkness — not tone identification. The author's attitude is present but subordinate to the symbolic gesture. Q3 fails because 'the sainted Ann Hutchinson' is a named historical figure whose 'sainted' irony or reverence only carries weight if the reader knows she was a religious dissident condemned by Puritan authority — that schema is not provided in the passage. Without it, the student cannot determine whether 'sainted' is earnest, ironic, or merely conventional period phrasing. The entire tonal mechanism of the passage leans on that word and on the framing of prison/piety juxtaposition that requires Puritan social knowledge to read. The acid test fails: strip outside context and the tone signal becomes ambiguous.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Had there been a Papist among the crowd of Puritans, he might have seen in this beautiful woman, so picturesque in her attire and mien, and with the infant at her bosom, an object to remind him of the image of Divine Maternity, which so many illustrious painters have vied with one another to represent; something which should remind him, indeed, but only by contrast, of that sacred image of sinless motherhood, whose infant was to redeem the world. Here, there was the taint of deepest sin in the most sacred quality of human life, working such effect, that the world was only the darker for this woman’s beauty, and the more lost for the infant that she had borne.",120,1,false,"Q3 schema-gated: The core tonal mechanism — the ironic/solemn contrast between Hester and the Virgin Mary ('Divine Maternity,' 'sinless motherhood,' 'infant that was to redeem the world') — depends entirely on the student recognizing the Marian/Christian theological allusion and its weight. The passage does not explain what 'Divine Maternity' or 'sinless motherhood whose infant was to redeem the world' refers to; a student without that schema reads only a vague religious comparison and cannot detect the author's tone of solemn condemnation cut through with tragic irony. The 'Papist among Puritans' framing further requires knowledge of the Catholic-Protestant cultural distinction to register the layered irony of who would make this comparison. Without these external schemas, the tonal signal collapses into generic description. Q4 secondary rejection: The passage is cognitively dense — archaic syntax ('had there been,' 'vied with one another to represent'), abstract theological vocabulary, and compound ironic structure create simultaneous overload that would block a Title I 9th grader even if schema barriers were cleared. Q5 fails consequentially: fewer than 3-4 accessible discrete pointable elements remain once schema-dependent phrases are excluded.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Could it be true? She clutched the child so fiercely to her breast, that it sent forth a cry; she turned her eyes downward at the scarlet letter, and even touched it with her finger, to assure herself that the infant and the shame were real. Yes!—these were her realities,—all else had vanished!",53,1,false,"Q2 DOMINANCE FAIL: The dominant signal in this passage is character emotion and interior psychological state — Hester's anguish, her desperate self-verification, her collapse into shame. The author's attitude (sympathetic, tender, perhaps solemn) exists but is entirely subordinate to the vivid rendering of the character's emotional crisis. A student reading this passage would naturally name what Hester feels, not what Hawthorne thinks. The tone_misreading skill requires the student to separate author attitude from character emotion — but here the character emotion so thoroughly floods the passage that author attitude becomes nearly invisible as a discrete detectable signal. Q5 also fails: the passage has only 3-4 discrete elements total, and nearly all of them carry the same character-emotion signal, leaving insufficient non-supporting foil material for a discrimination item. 5c is marginal at best — the dominant concept is ambiguous between 'sympathetic' and 'solemn,' and the confusion with 'character mood' is a structural problem, not a productive distractor.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","From this intense consciousness of being the object of severe and universal observation, the wearer of the scarlet letter was at length relieved, by discerning, on the outskirts of the crowd, a figure which irresistibly took possession of her thoughts. An Indian, in his native garb, was standing there; but the red men were not so infrequent visitors of the English settlements, that one of them would have attracted any notice from Hester Prynne, at such a time; much less would he have excluded all other objects and ideas from her mind. By the Indian’s side, and evidently sustaining a companionship with him, stood a white man, clad in a strange disarray of civilized and savage costume.",117,1,false,"Q1/Q2: The passage does not carry a detectable, dominant authorial tone signal. The writing is descriptive and narratorial — it relays Hester's perceptual shift toward a figure in the crowd. There is no irony, no pointed word choice signaling admiration, contempt, mockery, or any other canonical tone attitude toward the subject. The phrase 'strange disarray of civilized and savage costume' carries mild descriptive charge but is insufficient to anchor a dominant tone signal students can name from the canonical vocabulary. Q3: Even setting aside Q1/Q2, detecting authorial tone here would require schema-level knowledge — specifically, the novel-level significance of the figure being observed (Chillingworth), and the cultural/period codes embedded in the Indian/white man pairing. Without knowing who this figure is and what his presence means in the arc of the novel, a student cannot read Hawthorne's attitude toward the subject from words on the page alone. The 'irresistibly took possession of her thoughts' phrase signals character psychology, not authorial stance. Q5: Fewer than 2 pointable elements support a tone signal; the passage is primarily scenic narration with no sufficient evidence density for any item pattern.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","He was small in stature, with a furrowed visage, which, as yet, could hardly be termed aged. There was a remarkable intelligence in his features, as of a person who had so cultivated his mental part that it could not fail to mould the physical to itself, and become manifest by unmistakable tokens. Although, by a seemingly careless arrangement of his heterogeneous garb, he had endeavored to conceal or abate the peculiarity, it was sufficiently evident to Hester Prynne, that one of this man’s shoulders rose higher than the other. Again, at the first instant of perceiving that thin visage, and the slight deformity of the figure, she pressed her infant to her bosom with so convulsive a force that the poor babe uttered another cry of pain. But the mother did not seem to hear it.",137,1,false,"Q2 dominance failure: The passage is primarily a character description/introduction sequence. The dominant cognitive work is descriptive — physical appearance, physical deformity, and Hester's reactive emotion (convulsive force, ignoring the baby's cry). Any authorial tone signal (sympathetic, clinical, or detached toward the deformed man; possibly ironic toward Hester's dissociation from her infant) is deeply subordinate to plot-functional description and character emotional reaction. The reader's primary task is tracking who this person is and how Hester responds — not identifying the author's attitude toward the subject. The tone signal is too diffuse and underdominant to constitute the primary cognitive work for a tone_misreading intervention item.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Such was the young man whom the Reverend Mr. Wilson and the Governor had introduced so openly to the public notice, bidding him speak, in the hearing of all men, to that mystery of a woman’s soul, so sacred even in its pollution. The trying nature of his position drove the blood from his cheek, and made his lips tremulous.",60,1,false,"Q2/Q3: The dominant signal in this passage is character emotion and physical distress (blood draining, trembling lips), not authorial tone. Any tone reading — sympathetic, critical, indignant toward the men who exposed him — requires knowing the novel-level context of what 'that mystery of a woman's soul, so sacred even in its pollution' refers to. The phrase 'so sacred even in its pollution' is a novel-level symbolic construction tied to Hester Prynne's specific situation; a student cannot parse the irony or authorial attitude embedded in it without knowing what the pollution refers to and why being asked to speak to it publicly is an exposure. The mechanism that would make the author's attitude toward Wilson and the Governor legible (they have put a man in an impossible position by publicly exposing him to a situation he cannot handle) requires schema about the novel's premise. The authorial tone — sympathetic to Dimmesdale, implicitly critical of those who placed him there — is schema-gated, not self-contained.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","The young pastor’s voice was tremulously sweet, rich, deep, and broken. The feeling that it so evidently manifested, rather than the direct purport of the words, caused it to vibrate within all hearts, and brought the listeners into one accord of sympathy. Even the poor baby, at Hester’s bosom, was affected by the same influence; for it directed its hitherto vacant gaze towards Mr. Dimmesdale, and held up its little arms, with a half-pleased, half-plaintive murmur. So powerful seemed the minister’s appeal, that the people could not believe but that Hester Prynne would speak out the guilty name; or else that the guilty one himself, in whatever high or lowly place he stood, would be drawn forth by an inward and inevitable necessity, and compelled to ascend to the scaffold.",130,1,false,"Q2 dominance failure: The passage is primarily a scene of character description and emotional atmosphere — the trembling voice, the crowd's sympathy, the baby's response, the crowd's anticipation. The author's attitude (which reads as reverent or sympathetic toward Dimmesdale, with a faint ironic undercurrent given his hidden guilt) is subordinate to the narrative action and emotional tableau being painted. A student's primary cognitive work here would be tracking what is happening in the scene, not reading authorial tone. The tone_misreading target requires the author's attitude to be the dominant signal competing with an easily misread surface; here the surface emotional scene overwhelms any distinct authorial stance. Additionally, Q5 fails: the passage lacks sufficient density of discretely pointable tone-carrying elements versus non-tone-carrying elements. The admiring/reverent tone toward Dimmesdale's voice and power bleeds into every sentence without a clear foil or pivot, making discrimination items weak.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Closely following the jailer into the dismal apartment appeared that individual, of singular aspect, whose presence in the crowd had been of such deep interest to the wearer of the scarlet letter. He was lodged in the prison, not as suspected of any offence, but as the most convenient and suitable mode of disposing of him, until the magistrates should have conferred with the Indian sagamores respecting his ransom. His name was announced as Roger Chillingworth. The jailer, after ushering him into the room, remained a moment, marvelling at the comparative quiet that followed his entrance; for Hester Prynne had immediately become as still as death, although the child continued to moan.",112,1,false,"Q2/Q3: The passage is dominated by plot-delivery and scene-setting rather than a legible authorial tone signal. The phrase 'most convenient and suitable mode of disposing of him' carries a faint ironic or detached register, but the dominant cognitive work is narrative: who is this man, why is he in prison, what does Hester's stillness mean? Tone is subordinate to plot mechanics. Additionally, detecting any irony or authorial attitude (e.g., the bureaucratic detachment toward Chillingworth's imprisonment, or the ominous weight of Hester going 'still as death') depends on schema-gated knowledge — the reader must already know the Hester-Chillingworth relationship and the novel's moral architecture for the tone to register as anything beyond neutral narration. Without that prior knowledge, 'most convenient and suitable mode of disposing of him' reads as plain expository prose, not ironic or critical. The tone signal is not self-contained.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","The stranger had entered the room with the characteristic quietude of the profession to which he announced himself as belonging. Nor did his demeanor change, when the withdrawal of the prison-keeper left him face to face with the woman, whose absorbed notice of him, in the crowd, had intimated so close a relation between himself and her. His first care was given to the child; whose cries, indeed, as she lay writhing on the trundle-bed, made it of peremptory necessity to postpone all other business to the task of soothing her. He examined the infant carefully, and then proceeded to unclasp a leathern case, which he took from beneath his dress. It appeared to contain medical preparations, one of which he mingled with a cup of water.",127,1,false,"Q2 DOMINANCE: The passage is primarily a plot-action and character-description sequence — a stranger enters a prison room, attends to a crying child, and prepares medicine. The dominant cognitive work is tracking what is happening and who these people are, not identifying authorial attitude. Whatever tone signal exists (detached? clinical? ominous?) is faint and subordinate to the procedural action. The words 'characteristic quietude of the profession' carry a mild tone signal, but it is buried under scene-setting and narrative mechanics. No single authorial attitude is dominant enough to be cleanly named from canonical vocabulary without speculating beyond the passage. Q5 also fails: only one marginally tone-bearing phrase is pointable as target-supporting ('characteristic quietude of the profession'), leaving insufficient evidence density for any item pattern. The passage cannot support 5a (fewer than 2 clear target-supporting elements vs. non-supporting), 5c (no dominant nameable tone with 3 plausible distractors — tone is ambiguous between 'detached,' 'clinical,' 'ominous'), or 5d (no identifiable craft pivot or structural feature anchoring tone).",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","As she still hesitated, being, in fact, in no reasonable state of mind, he took the infant in his arms, and himself administered the draught. It soon proved its efficacy, and redeemed the leech’s pledge. The moans of the little patient subsided; its convulsive tossings gradually ceased; and, in a few moments, as is the custom of young children after relief from pain, it sank into a profound and dewy slumber. The physician, as he had a fair right to be termed, next bestowed his attention on the mother. With calm and intent scrutiny he felt her pulse, looked into her eyes,—a gaze that made her heart shrink and shudder, because so familiar, and yet so strange and cold,—and, finally, satisfied with his investigation, proceeded to mingle another draught.",129,1,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is character-level emotion — the mother's visceral fear and dread response to the physician's cold, familiar gaze ('made her heart shrink and shudder, because so familiar, and yet so strange and cold'). A student will first read this as dramatic scene-setting and character tension. The author's tone (which could be named as detached, ironic, or subtly sinister via word choice like 'leech,' 'fair right to be termed,' 'calm and intent scrutiny') is present but subordinate to the scene's emotional and narrative pull. The tone_misreading signal — identifying authorial attitude separate from character feeling — is exactly what the passage conflates rather than isolates, making it a poor pedagogical vehicle for teaching this distinction.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","He presented the cup to Hester, who received it with a slow, earnest look into his face; not precisely a look of fear, yet full of doubt and questioning, as to what his purposes might be. She looked also at her slumbering child.",43,1,false,"Q2 DOMINANCE: The dominant signal in this passage is character emotion and interiority — Hester's doubt, suspicion, and maternal concern. The author's attitude toward the subject (authorial tone) is not the primary cognitive work the passage demands. The passage reads as scene-level narration of a charged moment; any authorial tone signal is subordinate to the character psychology being rendered. Additionally, Q5 fails: with only ~43 words, there are insufficient discrete pointable elements for any viable item pattern. The passage yields at most 2 total elements, and the tone signal is too faint and ambiguous to anchor a 5c concept identification item with 3 genuinely tempting distractors.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Without further expostulation or delay, Hester Prynne drained the cup, and, at the motion of the man of skill, seated herself on the bed where the child was sleeping; while he drew the only chair which the room afforded, and took his own seat beside her. She could not but tremble at these preparations; for she felt that—having now done all that humanity or principle, or, if so it were, a refined cruelty, impelled him to do, for the relief of physical suffering—he was next to treat with her as the man whom she had most deeply and irreparably injured.",100,1,false,"Q2/Q3/Q4 compound failure: The passage's dominant cognitive signal is character emotion and tense dramatic action (Hester trembling, the man's calculated behavior), not a detectable authorial tone toward a subject. Any tone present — possibly 'clinical detachment' or 'sympathy' toward Hester — is subordinate to the scene's interior tension. Q3 fails because 'refined cruelty' as an ironic or loaded authorial marker requires the reader to already understand the novel-level context: who this man is, what Hester has done to him, and what their relationship means — all schema-gated by the source novel. Stripped of that context, a Title I 9th grader reads 'refined cruelty' as a character's possible motivation, not as authorial tone commentary. Q4 fails because the syntax is dense and archaic ('having now done all that humanity or principle, or, if so it were, a refined cruelty, impelled him to do'), creating a clause-within-clause structure that would block most Title I 9th graders from reaching any tone signal at all.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","But sometimes, once in many days, or perchance in many months, she felt an eye—a human eye—upon the ignominious brand, that seemed to give a momentary relief, as if half of her agony were shared. The next instant, back it all rushed again, with still a deeper throb of pain; for, in that brief interval, she had sinned anew. Had Hester sinned alone?",63,1,false,"Q2 dominance fail: The dominant cognitive work in this passage is character emotion and interior experience — Hester's psychological agony, the momentary relief of shared suffering, and the guilt spiral. The author's tone (sympathetic, possibly ironic in the closing rhetorical question) is present but subordinate to the rendering of character interiority. A student's primary cognitive engagement is tracking Hester's emotional state, not identifying Hawthorne's attitude toward her or her situation. Additionally Q5 fails: the closing rhetorical question 'Had Hester sinned alone?' is the only clear author-attitude signal; the remaining content is interior character description. Fewer than 2 cleanly pointable target-supporting tone elements exist separate from character emotion, making evidence discrimination items difficult to construct without conflating author tone with character feeling.",,,,,,v3,rejected_by_filter
tone_misreading,25344,The Scarlet Letter,"Hawthorne, Nathaniel","Gazing at Pearl, Hester Prynne often dropped her work upon her knees, and cried out with an agony which she would fain have hidden, but which made utterance for itself, betwixt speech and a groan,—“O Father in Heaven,—if Thou art still my Father,—what is this being which I have brought into the world!” And Pearl, overhearing the ejaculation, or aware, through some more subtile channel, of those throbs of anguish, would turn her vivid and beautiful little face upon her mother, smile with sprite-like intelligence, and resume her play.",89,1,false,"Q2 DOMINANCE FAIL: The dominant signals in this passage are character emotion (Hester's anguish) and character description (Pearl's unsettling, sprite-like nature). The author's tone — which could be read as sympathetic toward Hester and subtly ominous or ironic toward Pearl — is subordinate to the emotional and descriptive content. A student reading this passage will naturally focus on what Hester feels and how Pearl behaves, not on Hawthorne's authorial attitude toward either subject. Q4 ISOLATION FAIL: The passage layers multiple cognitive demands simultaneously — Hester's religious crisis ('if Thou art still my Father'), Pearl's supernatural/sprite-like characterization, archaic diction ('fain,' 'ejaculation,' 'subtile,' 'sprite-like intelligence'), and the emotional intensity of a mother-child scene. This cognitive density blocks clean access to tone as the primary instructional target. The vocabulary barrier alone ('fain,' 'subtile,' 'ejaculation') requires significant decoding effort that consumes bandwidth needed for tone detection. Q5 FAIL: The passage cannot cleanly support 5a because tone-supporting evidence is entangled with character-emotion evidence, making discrimination items ambiguous. 5c fails because the dominant tone signal is genuinely ambiguous — sympathetic, ominous, and ironic readings are all plausible without a clear dominant. 5d fails because no single identifiable craft pivot point carries the tone signal; it is diffused across the paragraph.",,,,,,v3,rejected_by_filter
